Time [s]	gt_FA2TC_data.n_meas(W:0000E914h)
12.794	0.0298733
12.795	0.0298362
12.796	0.0300568
12.797	0.0301643
12.798	0.0300317
12.799	0.0297735
12.8	0.0295294
12.801	0.0296347
12.802	0.0295066
12.803	0.0294534
12.804	0.0293077
12.805	0.0293077
12.806	0.0291773
12.807	0.029118
12.808	0.0290361
12.809	0.0290991
12.81	0.0290967
12.811	0.0291215
12.812	0.0292
12.813	0.0290994
12.814	0.029391
12.815	0.0295393
12.816	0.0296856
12.817	0.0297973
12.818	0.0296571
12.819	0.029784
12.82	0.0299253
12.821	0.0301636
12.822	0.0303612
12.823	0.0301916
12.824	0.0299964
12.825	0.0300019
12.826	0.0301864
12.827	0.0303098
12.828	0.0301598
12.829	0.0295404
12.83	0.0295404
12.831	0.0293968
12.832	0.0294823
12.833	0.0292397
12.834	0.0288272
12.835	0.0285057
12.836	0.0286721
12.837	0.0288256
12.838	0.0288733
12.839	0.0287337
12.84	0.0283298
12.841	0.0283176
12.842	0.028803
12.843	0.0292096
12.844	0.0292832
12.845	0.0291778
12.846	0.0292848
12.847	0.0297007
12.848	0.0301657
12.849	0.0305121
12.85	0.0302691
12.851	0.0300166
12.852	0.0299896
12.853	0.0302578
12.854	0.0305295
12.855	0.0304984
12.856	0.0300009
12.857	0.0295722
12.858	0.0293766
12.859	0.0296769
12.86	0.0297755
12.861	0.0293906
12.862	0.0286172
12.863	0.0282321
12.864	0.0282174
12.865	0.0286496
12.866	0.0287562
12.867	0.0283812
12.868	0.0280554
12.869	0.0280583
12.87	0.0293641
12.871	0.0295765
12.872	0.0294981
12.873	0.0294279
12.874	0.0296679
12.875	0.0300122
12.876	0.0302496
12.877	0.0300032
12.878	0.0295796
12.879	0.0294261
12.88	0.029702
12.881	0.029893
12.882	0.0297745
12.883	0.0292877
12.884	0.0290659
12.885	0.0290523
12.886	0.0292271
12.887	0.0291659
12.888	0.0287824
12.889	0.0284734
12.89	0.0284998
12.891	0.0286338
12.892	0.0287364
12.893	0.0285539
12.894	0.028255
12.895	0.028422
12.896	0.028925
12.897	0.0293461
12.898	0.0292366
12.899	0.0289775
12.9	0.029064
12.901	0.0295142
12.902	0.0300911
12.903	0.0302467
12.904	0.0299451
12.905	0.0298055
12.906	0.0300881
12.907	0.0305867
12.908	0.0307868
12.909	0.0304773
12.91	0.0299033
12.911	0.0297642
12.912	0.0302293
12.913	0.0306012
12.914	0.0304026
12.915	0.0299931
12.916	0.029632
12.917	0.0296188
12.918	0.0298631
12.919	0.0299085
12.92	0.0295885
12.921	0.0291573
12.922	0.0290722
12.923	0.029377
12.924	0.0296096
12.925	0.029509
12.926	0.029288
12.927	0.0294214
12.928	0.0297696
12.929	0.0302947
12.93	0.0305015
12.931	0.0303567
12.932	0.0301537
12.933	0.0303045
12.934	0.0306077
12.935	0.0308458
12.936	0.0306218
12.937	0.0302803
12.938	0.0302498
12.939	0.0305079
12.94	0.0306407
12.941	0.0304019
12.942	0.0299109
12.943	0.0297282
12.944	0.0300709
12.945	0.0303344
12.946	0.0302459
12.947	0.0297968
12.948	0.0296469
12.949	0.02979
12.95	0.0301113
12.951	0.0303124
12.952	0.0301526
12.953	0.0301407
12.954	0.0301407
12.955	0.0306021
12.956	0.0309067
12.957	0.0309826
12.958	0.0307866
12.959	0.0307681
12.96	0.0309818
12.961	0.0309818
12.962	0.0312182
12.963	0.030971
12.964	0.0306311
12.965	0.0304671
12.966	0.0307106
12.967	0.0309127
12.968	0.0306928
12.969	0.0301846
12.97	0.0301725
12.971	0.0301748
12.972	0.029991
12.973	0.0297183
12.974	0.0296695
12.975	0.0294525
12.976	0.0294885
12.977	0.0295904
12.978	0.0295167
12.979	0.0294392
12.98	0.0293681
12.981	0.0295602
12.982	0.0299281
12.983	0.0300611
12.984	0.0300077
12.985	0.0300723
12.986	0.0301184
12.987	0.0305239
12.988	0.0308033
12.989	0.0309274
12.99	0.0307403
12.991	0.030687
12.992	0.0308236
12.993	0.030988
12.994	0.0310542
12.995	0.0307528
12.996	0.0303975
12.997	0.0304202
12.998	0.0307826
12.999	0.0309949
13	0.0307286
13.001	0.0300982
13.002	0.0297819
13.003	0.0299372
13.004	0.0302493
13.005	0.0302167
13.006	0.0299152
13.007	0.0296527
13.008	0.0298439
13.009	0.0301992
13.01	0.030464
13.011	0.030204
13.012	0.0300892
13.013	0.0303303
13.014	0.0307085
13.015	0.0308928
13.016	0.0306507
13.017	0.0302678
13.018	0.0301041
13.019	0.0302434
13.02	0.0305118
13.021	0.0302961
13.022	0.029846
13.023	0.0297023
13.024	0.0296849
13.025	0.0298917
13.026	0.0300159
13.027	0.0297707
13.028	0.0292668
13.029	0.0291525
13.03	0.0294685
13.031	0.0296521
13.032	0.0298372
13.033	0.0295522
13.034	0.0294519
13.035	0.0296152
13.036	0.0301521
13.037	0.0306473
13.038	0.0306417
13.039	0.0304652
13.04	0.0303517
13.041	0.0307545
13.042	0.0311532
13.043	0.0312666
13.044	0.0306566
13.045	0.0304139
13.046	0.0304437
13.047	0.0308118
13.048	0.0308263
13.049	0.0307632
13.05	0.0303333
13.051	0.0298945
13.052	0.0298945
13.053	0.0297789
13.054	0.030152
13.055	0.0302634
13.056	0.0299887
13.057	0.0294533
13.058	0.0289814
13.059	0.0291269
13.06	0.0294152
13.061	0.0295431
13.062	0.0295431
13.063	0.0289877
13.064	0.0289837
13.065	0.0292553
13.066	0.0296447
13.067	0.0296708
13.068	0.0293329
13.069	0.0294106
13.07	0.0301948
13.071	0.0304158
13.072	0.0302653
13.073	0.0301183
13.074	0.0300432
13.075	0.0303391
13.076	0.0306223
13.077	0.0305579
13.078	0.0302058
13.079	0.0299304
13.08	0.0299244
13.081	0.0301904
13.082	0.0302304
13.083	0.0300478
13.084	0.0299308
13.085	0.0296595
13.086	0.0296464
13.087	0.0296201
13.088	0.0297463
13.089	0.0295789
13.09	0.0293213
13.091	0.0292898
13.092	0.0294539
13.093	0.0298046
13.094	0.0298419
13.095	0.0296143
13.096	0.0296712
13.097	0.0300687
13.098	0.0302851
13.099	0.0302851
13.1	0.0302877
13.101	0.0300168
13.102	0.0298971
13.103	0.0299677
13.104	0.0300775
13.105	0.0301246
13.106	0.0299252
13.107	0.0294402
13.108	0.0291781
13.109	0.0293685
13.11	0.0294951
13.111	0.0294325
13.112	0.0290376
13.113	0.0286302
13.114	0.0286209
13.115	0.0287516
13.116	0.0289463
13.117	0.0288161
13.118	0.028694
13.119	0.02891
13.12	0.0292615
13.121	0.0294804
13.122	0.0296894
13.123	0.029804
13.124	0.0299646
13.125	0.0303358
13.126	0.0305847
13.127	0.0307505
13.128	0.0306707
13.129	0.0304951
13.13	0.0305093
13.131	0.0305788
13.132	0.0309235
13.133	0.0307325
13.134	0.0303266
13.135	0.0302093
13.136	0.0301404
13.137	0.0301596
13.138	0.0300278
13.139	0.0297514
13.14	0.0295041
13.141	0.0295914
13.142	0.0295885
13.143	0.0296093
13.144	0.0293091
13.145	0.0292582
13.146	0.0294505
13.147	0.0296945
13.148	0.0298267
13.149	0.0298399
13.15	0.0296533
13.151	0.0296289
13.152	0.0300247
13.153	0.0305409
13.154	0.0305135
13.155	0.0302582
13.156	0.0301146
13.157	0.030415
13.158	0.0307736
13.159	0.0307702
13.16	0.0307702
13.161	0.0300586
13.162	0.030021
13.163	0.0304715
13.164	0.0308083
13.165	0.0306376
13.166	0.0298925
13.167	0.0293916
13.168	0.0296732
13.169	0.0301633
13.17	0.0299656
13.171	0.0296292
13.172	0.0293693
13.173	0.0298499
13.174	0.0304606
13.175	0.0305135
13.176	0.0304711
13.177	0.0304708
13.178	0.0305851
13.179	0.0310405
13.18	0.0314852
13.181	0.031827
13.182	0.0315685
13.183	0.0309712
13.184	0.0309549
13.185	0.0312583
13.186	0.0314723
13.187	0.0312528
13.188	0.0307561
13.189	0.0303962
13.19	0.0304492
13.191	0.0306817
13.192	0.0305368
13.193	0.0302583
13.194	0.0298461
13.195	0.0295696
13.196	0.029917
13.197	0.0301674
13.198	0.0301742
13.199	0.0298399
13.2	0.0295278
13.201	0.0297302
13.202	0.0302103
13.203	0.0307759
13.204	0.0308383
13.205	0.0306763
13.206	0.0305437
13.207	0.0308199
13.208	0.0311346
13.209	0.0313416
13.21	0.031103
13.211	0.0307416
13.212	0.0307172
13.213	0.0309248
13.214	0.0313758
13.215	0.0313481
13.216	0.0309993
13.217	0.0306172
13.218	0.0304847
13.219	0.0308414
13.22	0.031117
13.221	0.030699
13.222	0.0301805
13.223	0.0299663
13.224	0.0302243
13.225	0.0304752
13.226	0.0305376
13.227	0.0301566
13.228	0.0297951
13.229	0.0299308
13.23	0.0304243
13.231	0.0307842
13.232	0.0307654
13.233	0.0303356
13.234	0.0301621
13.235	0.0304545
13.236	0.0308852
13.237	0.0310176
13.238	0.0307238
13.239	0.03031
13.24	0.0303187
13.241	0.0307142
13.242	0.0310609
13.243	0.0309972
13.244	0.0304646
13.245	0.0299922
13.246	0.0300048
13.247	0.0303346
13.248	0.0304528
13.249	0.0301873
13.25	0.0298246
13.251	0.0295107
13.252	0.0296081
13.253	0.0299923
13.254	0.0299923
13.255	0.0297156
13.256	0.0294139
13.257	0.0294299
13.258	0.0294299
13.259	0.0303343
13.26	0.0303343
13.261	0.0304653
13.262	0.0302551
13.263	0.0302905
13.264	0.0305874
13.265	0.0310254
13.266	0.0309705
13.267	0.0306356
13.268	0.0303326
13.269	0.0302385
13.27	0.0307788
13.271	0.0304672
13.272	0.0299419
13.273	0.0296766
13.274	0.0299266
13.275	0.0300022
13.276	0.029895
13.277	0.0294641
13.278	0.0290513
13.279	0.029315
13.28	0.0296458
13.281	0.0298395
13.282	0.0295128
13.283	0.0292711
13.284	0.0293109
13.285	0.0298569
13.286	0.0304337
13.287	0.0304992
13.288	0.0301722
13.289	0.0299293
13.29	0.0300706
13.291	0.030558
13.292	0.0306663
13.293	0.0303936
13.294	0.0297564
13.295	0.029592
13.296	0.0299201
13.297	0.0302894
13.298	0.0303081
13.299	0.0298796
13.3	0.0293075
13.301	0.0292222
13.302	0.0294612
13.303	0.029782
13.304	0.0297277
13.305	0.0291289
13.306	0.0287441
13.307	0.028885
13.308	0.0292073
13.309	0.0293796
13.31	0.0290958
13.311	0.028827
13.312	0.0287442
13.313	0.0292426
13.314	0.0297691
13.315	0.0298278
13.316	0.0295661
13.317	0.0294479
13.318	0.0296654
13.319	0.0301006
13.32	0.0303809
13.321	0.030348
13.322	0.0299385
13.323	0.0297729
13.324	0.0300623
13.325	0.0304209
13.326	0.0304201
13.327	0.0299436
13.328	0.029609
13.329	0.0295009
13.33	0.029804
13.331	0.0298724
13.332	0.0294643
13.333	0.0290125
13.334	0.028872
13.335	0.0290322
13.336	0.02914
13.337	0.028988
13.338	0.0285431
13.339	0.0283437
13.34	0.0284654
13.341	0.0288808
13.342	0.0292997
13.343	0.0292868
13.344	0.0289719
13.345	0.0289862
13.346	0.029573
13.347	0.0301832
13.348	0.0303288
13.349	0.0299679
13.35	0.0296252
13.351	0.0297639
13.352	0.0301481
13.353	0.0304216
13.354	0.0304216
13.355	0.0300229
13.356	0.0296173
13.357	0.0293138
13.358	0.0295293
13.359	0.0297225
13.36	0.0295367
13.361	0.0290368
13.362	0.0290368
13.363	0.0286421
13.364	0.0286421
13.365	0.0289083
13.366	0.0287268
13.367	0.0284476
13.368	0.0283681
13.369	0.0285517
13.37	0.0290348
13.371	0.0293568
13.372	0.0293346
13.373	0.0293038
13.374	0.0295403
13.375	0.0299072
13.376	0.0301046
13.377	0.0299982
13.378	0.0296327
13.379	0.0294369
13.38	0.0296611
13.381	0.0297692
13.382	0.0298542
13.383	0.029544
13.384	0.0291665
13.385	0.0290827
13.386	0.0292761
13.387	0.0293078
13.388	0.0288987
13.389	0.0285531
13.39	0.0284843
13.391	0.0286774
13.392	0.0288589
13.393	0.028694
13.394	0.0283618
13.395	0.0284293
13.396	0.0284293
13.397	0.029145
13.398	0.0292451
13.399	0.0290967
13.4	0.028915
13.401	0.0290629
13.402	0.0296085
13.403	0.0300693
13.404	0.0300778
13.405	0.0297739
13.406	0.0296786
13.407	0.0300709
13.408	0.0306251
13.409	0.0308576
13.41	0.0306741
13.411	0.0300708
13.412	0.0299842
13.413	0.0299842
13.414	0.0306682
13.415	0.0306794
13.416	0.0302095
13.417	0.0296773
13.418	0.0294429
13.419	0.0298057
13.42	0.0301138
13.421	0.0299317
13.422	0.0291402
13.423	0.0291402
13.424	0.0295456
13.425	0.0295456
13.426	0.029786
13.427	0.029786
13.428	0.0291784
13.429	0.0294944
13.43	0.0294944
13.431	0.0308461
13.432	0.0308461
13.433	0.0301592
13.434	0.0301592
13.435	0.0299811
13.436	0.0307464
13.437	0.0307464
13.438	0.0304131
13.439	0.0304131
13.44	0.02974
13.441	0.02974
13.442	0.0303767
13.443	0.0303767
13.444	0.0298922
13.445	0.0298922
13.446	0.0293435
13.447	0.029668
13.448	0.0300536
13.449	0.0300536
13.45	0.0296942
13.451	0.0296942
13.452	0.0298681
13.453	0.0298681
13.454	0.0307228
13.455	0.030645
13.456	0.030645
13.457	0.0305882
13.458	0.0311062
13.459	0.0314716
13.46	0.0314169
13.461	0.0310837
13.462	0.0308356
13.463	0.0308356
13.464	0.0309783
13.465	0.0311573
13.466	0.0308673
13.467	0.030561
13.468	0.0303683
13.469	0.0304865
13.47	0.030664
13.471	0.0304784
13.472	0.0300149
13.473	0.0295107
13.474	0.0295668
13.475	0.0300296
13.476	0.0301233
13.477	0.0296904
13.478	0.0292717
13.479	0.0292922
13.48	0.0295891
13.481	0.029969
13.482	0.0300741
13.483	0.0299658
13.484	0.0297713
13.485	0.0299574
13.486	0.0304729
13.487	0.0308165
13.488	0.0308992
13.489	0.0306814
13.49	0.0305734
13.491	0.030858
13.492	0.0312232
13.493	0.0313362
13.494	0.0309941
13.495	0.0306083
13.496	0.0305111
13.497	0.0306864
13.498	0.0310338
13.499	0.0310913
13.5	0.030643
13.501	0.0302406
13.502	0.0301297
13.503	0.0303278
13.504	0.0304
13.505	0.0301956
13.506	0.029838
13.507	0.0296364
13.508	0.0297862
13.509	0.0300392
13.51	0.0302868
13.511	0.0303483
13.512	0.0301578
13.513	0.0302592
13.514	0.0304235
13.515	0.0306839
13.516	0.0309045
13.517	0.0306408
13.518	0.0300872
13.519	0.029881
13.52	0.0302343
13.521	0.0304771
13.522	0.030173
13.523	0.0298193
13.524	0.0295272
13.525	0.0296861
13.526	0.0299108
13.527	0.0299341
13.528	0.0296106
13.529	0.0291572
13.53	0.0292511
13.531	0.0295088
13.532	0.0296575
13.533	0.0298217
13.534	0.029637
13.535	0.0293154
13.536	0.0298036
13.537	0.0304621
13.538	0.0306072
13.539	0.0306114
13.54	0.0304157
13.541	0.0304342
13.542	0.0308151
13.543	0.0310944
13.544	0.0309392
13.545	0.0304994
13.546	0.0303651
13.547	0.0304725
13.548	0.0306967
13.549	0.0308001
13.55	0.0305106
13.551	0.0301404
13.552	0.0298369
13.553	0.0300192
13.554	0.030218
13.555	0.030218
13.556	0.0300098
13.557	0.0294019
13.558	0.0290291
13.559	0.0291577
13.56	0.029656
13.561	0.0296201
13.562	0.0296201
13.563	0.0286784
13.564	0.0288544
13.565	0.0294673
13.566	0.0297235
13.567	0.0296977
13.568	0.0294399
13.569	0.0291995
13.57	0.0295414
13.571	0.0304015
13.572	0.0301344
13.573	0.0299415
13.574	0.029965
13.575	0.0302447
13.576	0.0306769
13.577	0.0307621
13.578	0.0302661
13.579	0.0300368
13.58	0.0302697
13.581	0.0304867
13.582	0.0304926
13.583	0.0301406
13.584	0.0299291
13.585	0.0298492
13.586	0.0297771
13.587	0.0298104
13.588	0.029574
13.589	0.0294686
13.59	0.0295006
13.591	0.0295293
13.592	0.0296363
13.593	0.0296586
13.594	0.0296814
13.595	0.0296243
13.596	0.0299004
13.597	0.0299937
13.598	0.0300337
13.599	0.0302055
13.6	0.0301405
13.601	0.0300074
13.602	0.0298231
13.603	0.0297886
13.604	0.029854
13.605	0.029722
13.606	0.0295933
13.607	0.0294215
13.608	0.029283
13.609	0.0292688
13.61	0.0292872
13.611	0.0289981
13.612	0.0288692
13.613	0.0286625
13.614	0.0285593
13.615	0.0286557
13.616	0.0288329
13.617	0.0288712
13.618	0.0288092
13.619	0.0288485
13.62	0.0291348
13.621	0.0294908
13.622	0.029771
13.623	0.0300409
13.624	0.0302645
13.625	0.0303742
13.626	0.0305503
13.627	0.0306736
13.628	0.0305823
13.629	0.0304636
13.63	0.0304242
13.631	0.0306316
13.632	0.0307189
13.633	0.0306938
13.634	0.0303695
13.635	0.03018
13.636	0.0301142
13.637	0.0300523
13.638	0.0299675
13.639	0.0297595
13.64	0.029515
13.641	0.0293466
13.642	0.0293809
13.643	0.0295313
13.644	0.0295299
13.645	0.029359
13.646	0.029359
13.647	0.0295719
13.648	0.0298076
13.649	0.0299031
13.65	0.0298654
13.651	0.0298396
13.652	0.0302093
13.653	0.0304587
13.654	0.0304587
13.655	0.0304587
13.656	0.0302846
13.657	0.030298
13.658	0.0303594
13.659	0.0307325
13.66	0.0306664
13.661	0.0302508
13.662	0.0303041
13.663	0.0303041
13.664	0.0305021
13.665	0.0305021
13.666	0.029968
13.667	0.029968
13.668	0.030361
13.669	0.030361
13.67	0.0299553
13.671	0.0297475
13.672	0.0297475
13.673	0.0299729
13.674	0.0305195
13.675	0.0304538
13.676	0.0300291
13.677	0.0299425
13.678	0.0307598
13.679	0.0307598
13.68	0.0315734
13.681	0.0311991
13.682	0.0308878
13.683	0.0307625
13.684	0.0314065
13.685	0.0315983
13.686	0.0314652
13.687	0.0308486
13.688	0.0304219
13.689	0.0305912
13.69	0.0306722
13.691	0.030833
13.692	0.0305002
13.693	0.0298973
13.694	0.0296961
13.695	0.0297378
13.696	0.0299689
13.697	0.0300167
13.698	0.0296496
13.699	0.0293305
13.7	0.0295935
13.701	0.0300243
13.702	0.0305716
13.703	0.0305096
13.704	0.0302383
13.705	0.0302664
13.706	0.0306395
13.707	0.0310923
13.708	0.0311756
13.709	0.0309849
13.71	0.0305779
13.711	0.0306094
13.712	0.0309191
13.713	0.0312106
13.714	0.031143
13.715	0.03085
13.716	0.0306179
13.717	0.0307832
13.718	0.030998
13.719	0.0310486
13.72	0.0305002
13.721	0.030065
13.722	0.0302916
13.723	0.0306482
13.724	0.0307847
13.725	0.0303289
13.726	0.0299231
13.727	0.0298658
13.728	0.0302014
13.729	0.0305678
13.73	0.0305943
13.731	0.0303402
13.732	0.0301634
13.733	0.0304088
13.734	0.0308266
13.735	0.0310719
13.736	0.0310774
13.737	0.0307425
13.738	0.0305731
13.739	0.0308199
13.74	0.0310843
13.741	0.0310105
13.742	0.0308151
13.743	0.0305454
13.744	0.0304465
13.745	0.0306328
13.746	0.0306254
13.747	0.0304347
13.748	0.0302548
13.749	0.0300163
13.75	0.030006
13.751	0.0299402
13.752	0.0298844
13.753	0.0298304
13.754	0.0295823
13.755	0.0295823
13.756	0.0297195
13.757	0.0297719
13.758	0.0297677
13.759	0.0300889
13.76	0.0301653
13.761	0.0301174
13.762	0.0304185
13.763	0.0308517
13.764	0.0310778
13.765	0.0308578
13.766	0.030585
13.767	0.0305103
13.768	0.0307738
13.769	0.0308706
13.77	0.0307046
13.771	0.0302963
13.772	0.0300511
13.773	0.0302079
13.774	0.0303186
13.775	0.0303186
13.776	0.030084
13.777	0.0296349
13.778	0.0293384
13.779	0.0294177
13.78	0.0297839
13.781	0.0296656
13.782	0.0294278
13.783	0.0292162
13.784	0.0292747
13.785	0.0296487
13.786	0.0299397
13.787	0.0299785
13.788	0.0297683
13.789	0.0297273
13.79	0.0300543
13.791	0.0303925
13.792	0.0304518
13.793	0.0300635
13.794	0.0297941
13.795	0.0297882
13.796	0.0297882
13.797	0.0301739
13.798	0.029969
13.799	0.0297299
13.8	0.0295382
13.801	0.0295073
13.802	0.0296121
13.803	0.029685
13.804	0.0294681
13.805	0.0289965
13.806	0.0288906
13.807	0.0290843
13.808	0.0291598
13.809	0.0289637
13.81	0.0287584
13.811	0.0287391
13.812	0.0290278
13.813	0.0290527
13.814	0.0291587
13.815	0.0293057
13.816	0.0293154
13.817	0.0294076
13.818	0.029497
13.819	0.0295932
13.82	0.029865
13.821	0.0299548
13.822	0.0298852
13.823	0.0298117
13.824	0.0297388
13.825	0.0300033
13.826	0.0300902
13.827	0.0298943
13.828	0.0296385
13.829	0.0294614
13.83	0.0296084
13.831	0.029699
13.832	0.0296522
13.833	0.0293109
13.834	0.0290561
13.835	0.0289734
13.836	0.0289234
13.837	0.0288222
13.838	0.0286058
13.839	0.0284503
13.84	0.0284843
13.841	0.0286227
13.842	0.0286972
13.843	0.0286972
13.844	0.0290194
13.845	0.0292778
13.846	0.0292778
13.847	0.0295013
13.848	0.0297963
13.849	0.0300495
13.85	0.0301749
13.851	0.0300901
13.852	0.0300255
13.853	0.0302351
13.854	0.0302351
13.855	0.0303755
13.856	0.0303755
13.857	0.029867
13.858	0.029867
13.859	0.0295655
13.86	0.0295655
13.861	0.0293322
13.862	0.0293322
13.863	0.0286455
13.864	0.0286455
13.865	0.0285632
13.866	0.0285632
13.867	0.0284499
13.868	0.0283213
13.869	0.0284426
13.87	0.0286837
13.871	0.0289427
13.872	0.0291396
13.873	0.0292376
13.874	0.0293998
13.875	0.0297435
13.876	0.0298983
13.877	0.0298027
13.878	0.0295831
13.879	0.0296113
13.88	0.0296849
13.881	0.0298514
13.882	0.0296646
13.883	0.0293189
13.884	0.0291165
13.885	0.0291165
13.886	0.0294431
13.887	0.0291318
13.888	0.0286333
13.889	0.0284888
13.89	0.0285585
13.891	0.0287716
13.892	0.0287717
13.893	0.0286271
13.894	0.028381
13.895	0.0284151
13.896	0.0287953
13.897	0.0291395
13.898	0.0292471
13.899	0.029055
13.9	0.0290416
13.901	0.0293898
13.902	0.0298026
13.903	0.0301772
13.904	0.0301015
13.905	0.0298834
13.906	0.0299065
13.907	0.0303945
13.908	0.0308191
13.909	0.0308399
13.91	0.0304708
13.911	0.0301057
13.912	0.0302936
13.913	0.0306826
13.914	0.030936
13.915	0.0305277
13.916	0.02984
13.917	0.0294772
13.918	0.0297975
13.919	0.0303152
13.92	0.030298
13.921	0.0298509
13.922	0.0292438
13.923	0.0290219
13.924	0.0293358
13.925	0.0297239
13.926	0.0297134
13.927	0.0295015
13.928	0.0292531
13.929	0.0294743
13.93	0.0302915
13.931	0.0308461
13.932	0.0305996
13.933	0.030161
13.934	0.0299899
13.935	0.0302848
13.936	0.0307636
13.937	0.0309446
13.938	0.0305448
13.939	0.0299632
13.94	0.0298124
13.941	0.0302002
13.942	0.0307046
13.943	0.0305551
13.944	0.0300594
13.945	0.0296273
13.946	0.0295318
13.947	0.0300761
13.948	0.0304628
13.949	0.0303045
13.95	0.0297666
13.951	0.0297077
13.952	0.0300827
13.953	0.0306718
13.954	0.0309954
13.955	0.0308153
13.956	0.0305056
13.957	0.0305307
13.958	0.0311916
13.959	0.0317732
13.96	0.0317732
13.961	0.0315122
13.962	0.0309968
13.963	0.0307134
13.964	0.030905
13.965	0.0314355
13.966	0.031436
13.967	0.0310677
13.968	0.0306016
13.969	0.0305652
13.97	0.0305652
13.971	0.0308005
13.972	0.0303065
13.973	0.0298653
13.974	0.029812
13.975	0.0300233
13.976	0.0302104
13.977	0.0299226
13.978	0.0294879
13.979	0.0293962
13.98	0.0297075
13.981	0.0300509
13.982	0.0301686
13.983	0.0299776
13.984	0.0297197
13.985	0.0299292
13.986	0.0304581
13.987	0.0307765
13.988	0.0307058
13.989	0.0304172
13.99	0.0304471
13.991	0.0308187
13.992	0.0312845
13.993	0.0313423
13.994	0.0308498
13.995	0.0304817
13.996	0.0304817
13.997	0.031088
13.998	0.0313707
13.999	0.0310796
14	0.0303546
14.001	0.0299
14.002	0.0304087
14.003	0.0304087
14.004	0.0307676
14.005	0.0303918
14.006	0.0297328
14.007	0.0295634
14.008	0.0299721
14.009	0.0305086
14.01	0.0303208
14.011	0.0303208
14.012	0.0301214
14.013	0.0303061
14.014	0.0307181
14.015	0.0309802
14.016	0.0307004
14.017	0.0307004
14.018	0.0301217
14.019	0.0301217
14.02	0.0305449
14.021	0.0305796
14.022	0.0305796
14.023	0.0298722
14.024	0.0297934
14.025	0.0297934
14.026	0.0301834
14.027	0.0301834
14.028	0.0294515
14.029	0.0294515
14.03	0.0295371
14.031	0.0295371
14.032	0.0301588
14.033	0.0298269
14.034	0.029587
14.035	0.029587
14.036	0.0303326
14.037	0.0303326
14.038	0.030747
14.039	0.030747
14.04	0.0305566
14.041	0.0305566
14.042	0.0313689
14.043	0.0313689
14.044	0.0307686
14.045	0.0305845
14.046	0.0305845
14.047	0.0309392
14.048	0.0309392
14.049	0.0307804
14.05	0.0302726
14.051	0.0300352
14.052	0.0300352
14.053	0.0303775
14.054	0.0300738
14.055	0.0294872
14.056	0.0294872
14.057	0.0291545
14.058	0.0294371
14.059	0.0295306
14.06	0.0293395
14.061	0.0290033
14.062	0.0287689
14.063	0.029191
14.064	0.029191
14.065	0.0297376
14.066	0.029476
