Time [s]	gt_FA2TC_data.n_meas(W:0000EF94h)	
1.012	0.0299535	
1.013	0.0296803	
1.014	0.0292645	
1.015	0.0293094	
1.016	0.029561	
1.017	0.0298342	
1.018	0.0297738	
1.019	0.0295178	
1.020	0.0292704	
1.021	0.0293648	
1.022	0.0297402	
1.023	0.0299095	
1.024	0.0298324	
1.025	0.0297125	
1.026	0.0297693	
1.027	0.0299161	
1.028	0.030049	
1.029	0.0303842	
1.030	0.0303842	
1.031	0.0302468	
1.032	0.0302468	
1.033	0.0301291	
1.034	0.0300744	
1.035	0.0304888	
1.036	0.0305314	
1.037	0.030326	
1.038	0.0302128	
1.039	0.0299145	
1.040	0.0300305	
1.041	0.0301048	
1.042	0.0304534	
1.043	0.0304159	
1.044	0.0298661	
1.045	0.0296368	
1.046	0.0296175	
1.047	0.0300167	
1.048	0.030282	
1.049	0.0301638	
1.050	0.0299278	
1.051	0.0295558	
1.052	0.0295211	
1.053	0.0296951	
1.054	0.0297743	
1.055	0.029855	
1.056	0.0296286	
1.057	0.0294108	
1.058	0.0294478	
1.059	0.0294958	
1.060	0.0295961	
1.061	0.0297536	
1.062	0.0297536	
1.063	0.0296186	
1.064	0.0296186	
1.065	0.0297364	
1.066	0.0297364	
1.067	0.0300429	
1.068	0.0300429	
1.069	0.0302821	
1.070	0.0302821	
1.071	0.0300341	
1.072	0.0300341	
1.073	0.0303146	
1.074	0.0303146	
1.075	0.0305759	
1.076	0.0305759	
1.077	0.0301902	
1.078	0.0301902	
1.079	0.03039	
1.080	0.03039	
1.081	0.030554	
1.082	0.0305052	
1.083	0.030315	
1.084	0.0301953	
1.085	0.0301518	
1.086	0.0302439	
1.087	0.0303988	
1.088	0.0303151	
1.089	0.0301642	
1.090	0.0299846	
1.091	0.0299568	
1.092	0.0299325	
1.093	0.029953	
1.094	0.0299528	
1.095	0.0296954	
1.096	0.0297284	
1.097	0.0298666	
1.098	0.0298595	
1.099	0.0298138	
1.100	0.0295538	
1.101	0.0294496	
1.102	0.029545	
1.103	0.0298142	
1.104	0.0298286	
1.105	0.0296941	
1.106	0.0296649	
1.107	0.0297587	
1.108	0.0299192	
1.109	0.0299261	
1.110	0.0299254	
1.111	0.0298958	
1.112	0.0299197	
1.113	0.0300218	
1.114	0.0301483	
1.115	0.0302121	
1.116	0.0302638	
1.117	0.0302775	
1.118	0.0301506	
1.119	0.0302206	
1.120	0.0305021	
1.121	0.030613	
1.122	0.0304758	
1.123	0.0303604	
1.124	0.0302285	
1.125	0.0302559	
1.126	0.0303468	
1.127	0.030468	
1.128	0.0304181	
1.129	0.0303713	
1.130	0.0301951	
1.131	0.0300649	
1.132	0.0301048	
1.133	0.0302249	
1.134	0.0302411	
1.135	0.0300785	
1.136	0.0299499	
1.137	0.029805	
1.138	0.0297628	
1.139	0.0297614	
1.140	0.029798	
1.141	0.0297654	
1.142	0.0297482	
1.143	0.029607	
1.144	0.0294905	
1.145	0.0295642	
1.146	0.029626	
1.147	0.0297002	
1.148	0.0297065	
1.149	0.0296542	
1.150	0.0296145	
1.151	0.0296367	
1.152	0.0296367	
1.153	0.0299239	
1.154	0.0301879	
1.155	0.0302266	
