Time [s]	gt_FA2TC_data.n_meas(W:0000EF94h)	
1.062	0.0827436	
1.063	0.0830529	
1.064	0.0832778	
1.065	0.0833952	
1.066	0.0832816	
1.067	0.0832585	
1.068	0.0832195	
1.069	0.0829313	
1.070	0.0836605	
1.071	0.0836605	
1.072	0.0835574	
1.073	0.0837782	
1.074	0.0835339	
1.075	0.083367	
1.076	0.0829898	
1.077	0.0822902	
1.078	0.0815777	
1.079	0.0815777	
1.080	0.0805479	
1.081	0.0801801	
1.082	0.0796628	
1.083	0.0796477	
1.084	0.0793603	
1.085	0.0790832	
1.086	0.0791096	
1.087	0.0786875	
1.088	0.0782408	
1.089	0.0779501	
1.090	0.0776996	
1.091	0.0779985	
1.092	0.0779142	
1.093	0.0783586	
1.094	0.0792386	
1.095	0.0789546	
1.096	0.0789546	
1.097	0.0799141	
1.098	0.0799141	
1.099	0.0804462	
1.100	0.0804462	
1.101	0.0808057	
1.102	0.0811144	
1.103	0.0811144	
1.104	0.0817415	
1.105	0.0817415	
1.106	0.0824531	
1.107	0.0824531	
1.108	0.0826074	
1.109	0.0826074	
1.110	0.083174	
1.111	0.083174	
1.112	0.0831105	
1.113	0.0832891	
1.114	0.0823537	
1.115	0.0824907	
1.116	0.0824234	
1.117	0.0824234	
1.118	0.0815018	
1.119	0.081389	
1.120	0.0806911	
1.121	0.0800307	
1.122	0.0796346	
1.123	0.0789136	
1.124	0.0788216	
1.125	0.0785452	
1.126	0.077786	
1.127	0.0774078	
1.128	0.0770324	
1.129	0.0775413	
1.130	0.0770304	
1.131	0.0770916	
1.132	0.0771659	
1.133	0.0768298	
1.134	0.0768635	
1.135	0.0767807	
1.136	0.0769645	
1.137	0.0773324	
1.138	0.0772597	
1.139	0.0780544	
1.140	0.0784702	
1.141	0.078968	
1.142	0.0790516	
1.143	0.0795257	
1.144	0.0798855	
1.145	0.0801569	
1.146	0.0801569	
1.147	0.0804053	
1.148	0.0805139	
1.149	0.0805694	
1.150	0.080978	
1.151	0.0810232	
1.152	0.0818019	
1.153	0.0817619	
1.154	0.081154	
1.155	0.0810973	
1.156	0.0813162	
1.157	0.0807793	
1.158	0.0800996	
1.159	0.0801026	
1.160	0.0793827	
1.161	0.0793827	
1.162	0.0782695	
1.163	0.0778692	
1.164	0.0775855	
1.165	0.0773507	
1.166	0.077234	
1.167	0.0765959	
1.168	0.0762356	
1.169	0.0755171	
1.170	0.0751575	
1.171	0.0749592	
1.172	0.0752662	
1.173	0.075742	
1.174	0.0758356	
1.175	0.0757807	
1.176	0.0762078	
1.177	0.0767288	
1.178	0.0773486	
1.179	0.0769075	
1.180	0.077825	
1.181	0.0777928	
1.182	0.0785041	
1.183	0.0787481	
1.184	0.0795548	
1.185	0.0804801	
1.186	0.0805249	
1.187	0.0810176	
1.188	0.0817741	
1.189	0.0818096	
1.190	0.0821361	
1.191	0.0821088	
1.192	0.0824873	
1.193	0.082709	
1.194	0.0831553	
1.195	0.0832981	
1.196	0.0831727	
1.197	0.0838521	
1.198	0.0839127	
1.199	0.0839477	
1.200	0.0837009	
1.201	0.0833474	
1.202	0.0831922	
1.203	0.0828069	
1.204	0.0821787	
1.205	0.081722	
1.206	0.0809533	
1.207	0.0807256	
1.208	0.0806681	
1.209	0.0809478	
1.210	0.0808915	
1.211	0.0805817	
1.212	0.0800396	
1.213	0.0795907	
1.214	0.0795289	
1.215	0.0793747	
1.216	0.0792946	
1.217	0.0794495	
1.218	0.0795432	
1.219	0.0798037	
1.220	0.080307	
1.221	0.0806064	
1.222	0.081066	
1.223	0.0816266	
1.224	0.0816248	
1.225	0.0819259	
1.226	0.0818839	
1.227	0.0821262	
1.228	0.0823982	
1.229	0.0829336	
1.230	0.0829493	
1.231	0.0829157	
1.232	0.083759	
1.233	0.0833168	
1.234	0.0836413	
1.235	0.0834903	
1.236	0.0835498	
1.237	0.0831955	
1.238	0.0830896	
1.239	0.0826861	
1.240	0.0822494	
1.241	0.0816073	
1.242	0.0819105	
1.243	0.0810054	
1.244	0.0807159	
1.245	0.0798208	
1.246	0.0798208	
1.247	0.0793847	
1.248	0.0782415	
1.249	0.0777211	
1.250	0.077302	
1.251	0.0761845	
1.252	0.0761845	
1.253	0.0758463	
1.254	0.0756264	
1.255	0.0758645	
1.256	0.0760138	
1.257	0.0759894	
1.258	0.0764344	
1.259	0.0759997	
1.260	0.0766158	
1.261	0.0766158	
1.262	0.0765451	
1.263	0.0770739	
1.264	0.0779446	
